tracking_id	Day0_1_0	Day0_2_0	Day2_1_0	Day2_2_0	Day5_1_0	Day5_2_0	Day14_1_0	Day14_2_0	Fetal_27195_0	Fetal_27197_0
ENSG00000142676	28697.3	25974.9	34913.4	33754.5	33624	33384	11937.3	13445.7	18483	14816.6
ENSG00000142677	14.5539	12.6862	1.23013	0.986338	0.72414	1.82516	3.51303	0	7.3675	7.33394
ENSG00000142684	491.92	561.816	492.05	483.306	333.828	334.005	403.998	417.174	205.238	166.585
ENSG00000142686	312.423	407.77	163.607	149.923	246.207	336.742	532.809	565.435	431.525	522.805
ENSG00000142687	2392.65	2162.99	2591.87	2374.12	2869.04	2601.77	4561.08	4941.67	3521.67	2621.36
ENSG00000142694	486.099	386.022	1618.85	2055.53	781.347	658.884	229.518	128.833	583.085	603.478
ENSG00000142698	88.2934	126.862	30.7531	23.6721	3.6207	2.73774	0	0	0	1.04771
ENSG00000142700	0	1.81231	2.46025	3.94535	152.793	119.548	0	5.11243	1.0525	4.19082
ENSG00000142731	2192.78	2083.25	1524.13	1383.83	1776.31	1908.21	227.176	202.452	874.628	982.748
ENSG00000142733	281.375	323.497	372.728	361	286.035	256.435	365.355	491.816	560.983	520.71
ENSG00000142748	14.5539	6.34308	4.9205	7.8907	11.5862	21.902	22.2492	37.832	22.1025	10.4771
ENSG00000142751	815.986	884.407	866.008	1048.48	750.209	627.856	1306.85	1553.16	774.64	620.242
ENSG00000142765	245.475	190.292	242.335	318.587	282.414	271.037	348.961	466.253	48.415	193.826
ENSG00000142784	1270.07	1304.86	1212.9	1284.21	2060.9	1775.88	2620.72	2445.79	2284.98	1697.28
ENSG00000142789	0	0	0	0	0	0	0	0	1.0525	0
ENSG00000142794	293.018	288.157	291.54	304.778	330.208	309.365	189.703	197.34	97.8826	342.6
ENSG00000142798	9266.92	5591.88	19711.5	17725.5	9484.06	9992.76	10554.3	10500.9	54805.8	51252.7
ENSG00000142856	629.697	649.713	884.46	920.253	1033.35	1127.95	148.718	147.238	289.438	413.844
ENSG00000142864	29194.1	25313.4	19750.9	19206	16088.9	16986.8	10749.9	12351.6	10353.4	10717
ENSG00000142867	913.982	786.542	907.833	949.843	647.381	570.363	726.026	626.784	512.568	489.278
ENSG00000142871	601.559	439.485	246.025	146.964	575.691	527.472	734.223	518.4	672.548	1156.67
ENSG00000142875	852.856	797.416	954.577	958.72	1132.55	1271.23	1829.12	1668.7	1596.64	1907.87
ENSG00000142892	726.722	885.313	631.054	511.909	1028.28	968.249	913.387	823.101	812.53	835.021
ENSG00000142910	362.876	316.248	91.0293	85.8114	68.0691	68.4436	142.863	223.924	1356.67	2102.74
ENSG00000142920	30.078	22.6539	50.4351	74.9617	143.38	85.7826	132.324	194.272	92.6201	100.58
ENSG00000142937	39085.8	36477.3	44445.7	46376.6	48164	47389.4	17088.5	19633.8	32572.8	26767.8
ENSG00000142945	4127.47	3914.59	3881.05	3499.53	3176.8	2603.59	426.247	373.207	1596.64	1395.54
ENSG00000142949	12994.7	8472.55	10988.7	12819.4	10823.7	12655.7	7767.3	7033.68	1882.92	3850.32
ENSG00000142959	38.8103	31.7154	41.8243	51.2896	52.1381	41.0662	36.3013	63.3941	3.1575	8.38164
ENSG00000142961	116.431	128.674	33.2134	39.4535	126.724	125.936	208.44	189.16	536.775	618.146
ENSG00000142973	0	0.906155	1.23013	0.986338	10.8621	14.6013	0	0	6.315	7.33394
ENSG00000143001	5.82154	7.24924	6.15063	4.93169	0.72414	0	1.17101	0	0	2.09541
ENSG00000143006	6.7918	8.15539	2.46025	0.986338	0	0	0	0	0	0
ENSG00000143013	2055.97	2249.98	1204.29	1459.78	3701.08	3933.23	6029.53	6884.4	3066.99	2605.64
ENSG00000143028	73.7395	67.9616	28.2929	59.1803	0	0	873.573	677.908	59.9925	36.6697
ENSG00000143032	1.94051	0	0	0	0	0	0	0	0	1.04771
ENSG00000143033	3889.76	3787.73	3772.8	3713.56	3401.28	3595.57	1717.87	1728	1320.89	1639.66
ENSG00000143036	69.8585	81.5539	31.9833	33.5355	124.552	123.198	110.075	69.529	67.36	62.8623
ENSG00000143061	2792.4	2529.98	2755.48	2892.93	10518.1	8216.88	11108.2	8625.69	6222.38	5501.5
ENSG00000143067	1583.46	1876.65	937.356	960.693	1171.66	1117	1284.6	1319.01	2658.62	2015.79
ENSG00000143079	1301.11	1329.33	926.285	945.898	1559.8	1777.71	1393.5	1275.04	1341.94	1544.32
ENSG00000143093	1495.17	1786.94	1681.58	1687.62	2309.28	2238.56	2657.02	2495.89	2126.05	1854.44
ENSG00000143105	0	0	0	0	0	0	0	0	0	0
ENSG00000143106	3812.14	4844.3	2561.12	2314.93	2149.97	1993.99	2269.42	2314.91	1481.92	1240.48
ENSG00000143107	20.3754	31.7154	2.46025	0.986338	0	0	1.17101	0	0	1.04771
ENSG00000143110	10.6728	9.06155	15.9916	6.90436	15.2069	12.7761	19.9072	21.4722	46.31	67.0531
ENSG00000143119	24.2564	58.9001	6.15063	1.97268	0.72414	0	0	0	87.3575	127.82
ENSG00000143125	0	0	11.0711	5.91803	1.44828	0.912581	10.5391	0	0	1.04771
ENSG00000143126	1005.19	994.052	532.644	460.62	2043.52	2077.95	1208.48	817.989	1243	1285.53
ENSG00000143127	11.6431	14.4985	13.5314	8.87704	21.0001	46.5416	40.9853	24.5397	659.918	1006.84
ENSG00000143147	797.551	972.304	945.967	1082.01	1848.73	1974.83	1482.5	1620.64	2309.19	2258.85
ENSG00000143149	2799.19	2918.72	2989.21	3249	2616.32	2363.59	2857.26	2954.98	2433.38	1618.7
ENSG00000143153	1310.82	1475.22	897.992	1014.94	1344.73	1054.03	8458.2	13340.4	7907.44	6049.45
ENSG00000143155	1225.43	1138.13	1760.31	1934.21	1258.55	1319.59	1900.55	2211.64	1750.31	1681.57
ENSG00000143156	507.444	610.748	648.276	640.133	706.036	597.741	549.203	476.478	431.525	426.416
ENSG00000143157	2457.66	2780.99	2231.45	2513.19	3480.22	3890.33	3549.33	3259.68	2849.12	2636.03
ENSG00000143158	648.132	754.827	461.297	542.486	1013.8	806.722	2561	2790.36	1999.75	1299.15
ENSG00000143162	993.543	1068.36	1285.48	1284.21	5567.91	5272.89	2787	2115.52	1045.13	1346.3
ENSG00000143164	675.299	719.487	617.523	646.051	1118.8	1104.22	4321.02	3815.92	5032.01	3319.13
ENSG00000143167	15.5241	6.34308	19.682	24.6584	9.41382	5.47549	1.17101	1.02249	3.1575	6.28623
ENSG00000143171	0.970257	0.906155	698.711	903.485	27.5173	19.1642	3079.75	3869.09	224.183	149.822
ENSG00000143178	22.3159	8.15539	61.5063	57.2076	36.9311	55.6675	9.36807	29.6521	28.4175	53.433
ENSG00000143179	3651.08	4067.73	1997.72	1818.81	1887.83	2030.49	998.871	1149.27	1708.21	1408.12
ENSG00000143183	1203.12	1521.43	1827.97	1982.54	2147.07	1962.05	1908.74	1671.76	1204.06	1203.81
ENSG00000143184	0.970257	4.53077	1.23013	5.91803	4.34484	6.38807	4.68404	5.11243	3.1575	1.04771
ENSG00000143185	0	0	0	0	0	0	0	0	0	0
ENSG00000143190	5393.66	3524.04	4248.85	3353.55	4324.56	5479.14	2036.38	1675.85	2922.79	2740.8
ENSG00000143194	2.91077	0.906155	2.46025	2.95901	0.72414	1.82516	64.4055	134.968	72.6225	40.8605
ENSG00000143195	145.539	126.862	83.6485	49.3169	73.8622	128.674	5892.52	7106.28	1197.75	992.177
ENSG00000143196	0	0	0	0	0.72414	0	0	0	526.25	112.104
ENSG00000143198	1213.79	1274.96	1164.93	944.912	970.347	823.148	6879.68	6863.95	7163.32	3966.61
ENSG00000143199	0.970257	1.81231	1.23013	0	6.51726	3.65033	29.2752	15.3373	13.6825	7.33394
ENSG00000143207	1964.77	2251.79	2288.03	2532.92	2067.42	2085.25	2189.79	2423.29	1736.63	1751.76
ENSG00000143217	44.6318	17.2169	3.69038	9.86338	7.96554	10.0384	39.8143	0	4.21	26.1926
ENSG00000143222	1210.88	1147.19	1704.95	1789.22	1522.14	1377.09	1516.46	1404.9	1493.5	1182.86
ENSG00000143224	586.035	564.534	466.218	519.8	488.07	445.34	556.229	603.267	516.778	516.519
ENSG00000143226	14.5539	9.06155	7.38075	2.95901	0	3.65033	2.34202	0	98.9351	115.248
ENSG00000143228	1063.4	1033.92	1025.92	1028.75	1476.52	1328.72	131.153	118.608	886.206	816.163
ENSG00000143248	763.592	1458.91	648.276	634.215	10498.6	5578.61	17805.2	11660.4	6765.47	9069.99
ENSG00000143252	1884.24	1349.26	1891.93	1949.99	1821.21	2254.99	2060.98	1674.83	2490.22	2161.42
ENSG00000143256	944.06	740.328	560.937	510.923	522.829	530.21	622.977	577.704	469.415	404.414
ENSG00000143257	0	0	0	0	0	0	0	1.02249	1.0525	0
ENSG00000143258	473.485	407.77	682.72	709.177	733.554	672.572	734.223	660.526	767.273	657.959
ENSG00000143278	0	0	0	0	0	0	1.17101	0	5.2625	0
ENSG00000143294	1424.34	1467.06	1128.03	1036.64	1963.14	1837.94	1995.4	1595.08	1256.69	1183.91
ENSG00000143297	41.721	78.8355	1.23013	0	0	0	0	0	0	1.04771
ENSG00000143303	546.255	415.925	645.816	713.122	591.622	562.15	436.786	465.231	356.798	321.646
ENSG00000143314	350.263	424.08	309.992	308.724	261.414	271.037	663.962	824.123	718.858	578.333
ENSG00000143315	260.999	355.213	255.866	245.598	414.208	445.34	476.601	367.072	435.735	508.137
ENSG00000143318	41.721	61.6185	15.9916	11.8361	21.7242	32.8529	615.951	562.367	363.113	286.024
ENSG00000143319	1485.46	1824.09	1130.49	1083.99	1022.49	1003.84	945.004	899.787	895.678	918.838
ENSG00000143320	2619.69	2146.68	12392.3	14469.6	8750.5	7297.91	5590.4	3090.97	347.325	1846.06
ENSG00000143321	11488.8	11808.1	14626.2	15727.2	10012	8866.64	7193.51	6954.95	5787.7	4083.96
ENSG00000143322	1670.78	1019.42	1517.97	1175.71	1898.69	2924.82	1556.27	1229.03	2259.72	2104.84
ENSG00000143324	3110.64	2811.8	3321.34	3522.21	2932.04	2828.09	10473.5	10715.7	4304.73	3133.69
ENSG00000143333	438.556	517.414	483.439	192.336	171.621	270.124	224.834	15.3373	109.46	84.8641
ENSG00000143337	1277.83	1352.89	1832.89	1909.55	1377.31	1367.05	1407.55	1314.92	1770.31	1715.09
ENSG00000143340	3.88103	1.81231	17.2218	36.4945	1.44828	0	8.19706	0	19.9975	157.156
ENSG00000143341	2582.82	1507.84	5672.11	3636.63	9005.4	12798	6967.5	2724.92	9031.51	14472
ENSG00000143344	143.598	183.043	72.5774	80.8797	1543.87	1293.13	2278.78	1834.34	2704.93	3155.69
ENSG00000143353	302.72	316.248	621.213	781.18	816.105	923.532	893.48	1103.26	631.5	578.333
ENSG00000143355	0	0.906155	2.46025	2.95901	0.72414	0	0	0	50.52	41.9082
ENSG00000143363	1112.88	1199.75	913.983	985.351	985.554	836.837	1881.81	2199.37	1569.28	1029.89
ENSG00000143365	14.5539	7.24924	30.7531	17.7541	2.17242	0	1.17101	2.04497	16.84	55.5284
ENSG00000143367	511.325	527.382	464.987	433.989	587.277	583.139	531.638	557.255	193.66	184.396
ENSG00000143368	1073.1	1164.41	1126.8	1011.98	1000.76	999.276	998.871	843.551	1040.92	995.32
ENSG00000143369	26.1969	14.4985	242.335	192.336	73.8622	79.3946	72.6026	47.0343	478.888	328.98
ENSG00000143373	2206.36	2548.11	2438.11	2644.37	2181.11	1939.24	1964.95	2074.62	1293.52	972.271
ENSG00000143374	1287.53	1462.53	1396.19	1270.4	1036.97	979.2	1784.62	1887.51	986.193	700.915
ENSG00000143375	1745.49	2027.07	766.368	653.942	1979.07	2760.56	603.07	276.071	146.298	221.066
ENSG00000143376	2899.13	2606.1	2550.05	2566.45	1575.73	1494.81	2304.55	2261.74	2434.43	2041.98
ENSG00000143379	2063.74	1835.87	3541.53	3854.61	3352.04	3082.7	2366.61	2548.03	2149.21	1940.35
ENSG00000143382	146.509	171.263	186.979	157.814	55.0346	44.7165	831.416	1893.64	646.235	1367.26
ENSG00000143384	12728.8	12259.4	7738.72	7867.03	7832.3	7702.19	5384.3	4975.42	5821.38	6249.56
ENSG00000143387	249.356	178.512	362.887	218.967	115.138	44.7165	19.9072	14.3148	374.69	627.576
ENSG00000143390	1511.66	1591.21	1029.62	899.54	1652.49	1517.62	1826.77	1755.61	1905.03	1434.31
ENSG00000143393	1077.96	1293.99	1072.67	1124.43	1330.97	1245.67	2443.9	2377.28	1902.92	1639.66
ENSG00000143398	3343.51	3091.8	3615.34	3195.73	3428.08	3456.86	2854.92	2721.86	2311.29	2340.57
ENSG00000143401	4314.73	4287.02	3626.41	3123.73	3133.35	3321.8	2346.7	3183	2123.95	2271.43
ENSG00000143409	340.56	305.374	250.946	251.516	238.242	159.702	1003.55	1163.59	999.876	652.72
ENSG00000143412	54.3344	47.12	14.7615	7.8907	28.2414	10.0384	30.4462	1.02249	2.105	5.23853
ENSG00000143416	433.705	481.168	602.762	610.543	1573.56	1358.83	666.304	533.738	1266.16	1117.9
ENSG00000143418	5311.19	5235.76	6297.01	6578.87	4575.11	4272.71	3064.53	2790.36	2438.64	2165.61
ENSG00000143420	5524.64	5952.53	4803.64	4313.26	3532.35	3154.79	3372.51	3191.18	3368	2931.48
ENSG00000143434	639.399	672.367	623.674	747.644	737.174	622.38	678.014	613.491	1450.35	1211.15
ENSG00000143436	1471.88	1727.13	1719.72	1812.89	1231.76	1109.7	1142.9	1239.25	1047.24	838.164
ENSG00000143437	1792.06	1601.18	2120.74	2267.59	1835.69	1699.23	2395.88	2550.08	2767.02	2553.26
ENSG00000143442	3393.96	2385	3263.52	2628.59	3396.22	3693.22	3371.34	2893.63	5368.81	5522.46
ENSG00000143443	88.2934	84.2724	262.017	334.369	177.414	166.09	233.031	215.744	194.713	150.87
ENSG00000143450	8.73231	9.06155	8.61088	13.8087	10.8621	8.21323	24.5912	21.4722	15.7875	13.6202
ENSG00000143452	0	0	0	0	0	0	0	0	1.0525	1.04771
ENSG00000143457	1449.56	1284.02	1294.09	1282.24	804.519	777.519	610.096	610.424	500.99	574.143
ENSG00000143458	193.081	199.354	303.841	293.929	477.932	421.613	306.804	328.218	698.86	756.443
ENSG00000143469	1120.65	998.583	477.289	323.519	203.483	247.31	112.417	149.283	3.1575	29.3358
ENSG00000143473	10.6728	11.78	1.23013	3.94535	257.794	106.772	58.5505	9.20237	4.21	34.5743
ENSG00000143476	3385.23	3909.15	2161.33	1601.81	3224.59	3662.19	338.422	448.871	1688.21	1634.42
ENSG00000143479	241.594	214.759	318.603	354.095	474.312	450.815	407.511	343.555	733.593	572.047
ENSG00000143486	1296.26	1388.23	2178.55	2382.01	1750.25	1766.76	826.732	1066.45	1457.71	1314.87
ENSG00000143493	1099.3	1244.15	1050.53	1074.12	1659.73	1831.55	1039.86	1129.85	1355.62	1232.1
ENSG00000143494	5837.07	5108.9	1672.97	993.242	461.277	491.881	70.2605	79.7539	405.213	850.737
ENSG00000143498	378.4	357.931	498.201	454.702	364.242	386.022	127.64	121.676	174.715	248.306
ENSG00000143499	485.128	483.887	891.841	856.141	753.105	729.152	1435.66	1878.31	5351.97	3332.75
ENSG00000143502	76.6503	57.0877	3.69038	2.95901	149.897	341.305	660.449	449.894	198.923	208.493
ENSG00000143507	214.427	308.999	489.59	649.997	201.311	166.09	1490.69	1106.33	123.143	176.015
ENSG00000143512	4.85128	3.62462	59.046	59.1803	396.104	273.774	3.51303	0	4.21	7.33394
ENSG00000143514	2069.56	1927.39	2446.72	2359.32	2666.28	3140.19	4653.59	4104.26	2997.52	2839.28
ENSG00000143515	3104.82	3841.19	1895.62	1661.98	2358.52	2364.5	2890.05	2479.53	2451.27	2562.69
ENSG00000143520	0	0	0	0	0	0	0	0	0	0
ENSG00000143536	0	0	0	0	0	0	0	0	0	0
ENSG00000143537	1624.21	1628.36	840.176	647.038	433.76	430.163	478.943	651.323	2237.62	1670.04
ENSG00000143543	2075.38	2661.38	1476.15	1495.29	1444.66	1316.85	2037.56	2223.91	1632.43	1297.06
ENSG00000143545	2482.89	1979.95	2190.85	2010.16	980.485	748.317	1264.69	1036.8	919.886	857.023
ENSG00000143546	0	0	0	0	0	0	1.17101	6.13491	12.63	28.288
ENSG00000143549	12925.8	16357	8925.79	6996.09	8859.85	8364.72	3075.07	2325.13	2858.59	3615.63
ENSG00000143552	1.94051	3.62462	0	0	3.6207	3.65033	3.51303	3.06746	11.5775	6.28623
ENSG00000143553	483.188	492.948	499.431	506.978	638.691	537.51	1163.98	1160.52	1045.13	687.295
ENSG00000143554	608.917	678.306	1808.07	2185.43	718.149	723.702	453.492	615.671	810.775	896.767
ENSG00000143556	0	0	0	0	0	0	0	0	0	0
ENSG00000143569	4155.61	4371.29	3588.28	3309.16	3297.73	3381.11	3852.62	3143.12	3976.35	3907.94
ENSG00000143570	7501.06	8355.65	7286.03	7533.65	2971.15	2941.25	2160.51	2102.23	1511.39	1289.73
ENSG00000143575	1666.9	1951.86	1679.12	1894.75	1338.93	1239.29	2008.28	2938.62	1797.67	1126.28
ENSG00000143578	392.954	483.887	631.054	665.778	589.45	485.493	313.83	412.062	367.323	278.69
ENSG00000143590	638.428	347.057	640.893	476.4	145.552	141.448	266.99	415.129	65.255	74.3871
ENSG00000143595	0	0	0	0	1.44828	0	244.741	127.811	108.408	84.8641
ENSG00000143603	136.806	67.9616	136.544	108.497	31.138	16.4265	17.5651	18.4047	322.065	595.097
ENSG00000143612	4471.91	3706.17	6317.92	7865.06	3469.35	3055.32	3836.23	4233.09	3794.26	2664.31
ENSG00000143614	703.436	513.79	611.372	482.319	1142.69	1347.88	1290.45	1221.87	2708.08	2794.23
ENSG00000143621	11391.8	13845.1	8794.17	7620.45	9299.4	8113.76	5664.17	5624.69	5361.44	4569.04
ENSG00000143622	841.213	699.551	1057.91	1041.57	960.933	881.553	2518.84	2826.15	1923.97	1707.76
ENSG00000143624	3523.41	3642.24	5468.12	6184.63	4185.73	4227.96	3717.64	3518.24	4984.29	5323.46
ENSG00000143627	33.959	41.6831	41.8243	40.4398	2.17242	4.56291	7.02605	1.02249	4.21	121.534
ENSG00000143630	167.854	178.512	79.9582	78.907	107.173	93.9959	112.417	94.0687	178.925	193.826
ENSG00000143631	0	0	0	0	0	0	0	0	1.0525	0
ENSG00000143632	35.8995	109.645	67.6569	60.1666	28.2414	53.8423	9632.72	74506.5	986.193	783.684
ENSG00000143633	197.932	286.345	461.297	455.688	399.725	342.218	344.277	338.443	297.858	286.024
ENSG00000143641	6856.81	6396.55	3466.49	2916.6	3663.42	3979.77	6657.19	4364.99	2849.12	4253.68
ENSG00000143643	326.006	376.96	365.347	377.767	501.829	514.696	504.705	568.502	476.783	475.658
ENSG00000143653	981.9	1085.57	1620.08	1840.51	1605.42	1454.65	2319.77	2572.57	2027.12	1816.72
ENSG00000143669	29.1077	15.4046	62.7364	42.4125	206.38	233.621	782.234	518.4	1331.41	2065.03
ENSG00000143674	2821.51	2231.86	1091.12	712.136	519.208	535.685	59.7215	104.294	67.36	118.391
ENSG00000143702	4317.64	3495.94	4475.2	4410.9	3385.35	3568.19	3760.11	3951.91	5187.78	5151.57
ENSG00000143727	3241.63	3441.58	2927.7	3201.65	3189.11	3154.79	2665.22	3007.13	2042.9	1883.77
ENSG00000143740	1351.57	1532.31	1246.12	1456.82	1489.56	1336.93	1340.81	1586.9	1482.97	1040.37
ENSG00000143742	7170.2	6747.23	5562.63	4980.02	5423.08	5709.11	3097.32	3223.9	3056.46	3790.6
ENSG00000143748	1064.37	1314.83	1156.32	1034.67	1147.76	1088.71	1092.55	1065.43	814.635	867.5
ENSG00000143751	1118.71	1076.51	1401.11	1264.49	1191.21	1229.25	980.135	1169.72	1010.4	935.601
ENSG00000143753	615.143	936.964	692.561	615.475	1148.49	1194.57	1706.16	1704.48	1747.15	1952.92
ENSG00000143756	1805.65	1887.52	1880.86	2055.53	1794.42	1922.81	1034	992.834	1032.5	1212.2
ENSG00000143761	8025	7530.15	9393.24	9468.84	10995.3	10293.9	12918.6	12157.4	8541.04	6926.38
ENSG00000143768	407.508	619.81	258.326	1169.8	21.7242	7.30065	1714.36	495.906	252.6	180.205
ENSG00000143771	1416.58	1800.53	1237.51	1378.9	1445.38	1411.76	1360.71	1586.9	1169.33	927.219
ENSG00000143772	874.202	499.291	386.259	493.169	410.587	388.76	455.523	519.423	1510.34	1401.83
ENSG00000143774	2021.05	1757.03	2049.39	2171.92	1846.56	1753.98	3666.43	4026.55	3196.44	2177.13
ENSG00000143776	2185.02	2219.17	1782.45	1582.09	2144.9	2442.07	2164.02	2375.23	5106.73	5648.18
ENSG00000143786	257.118	281.814	290.31	319.573	77.4829	87.6078	57.3794	54.1917	33.68	61.8146
ENSG00000143793	491.92	624.341	469.908	476.401	568.45	514.696	434.444	431.489	405.213	360.411
ENSG00000143797	1167.22	1076.51	719.623	747.644	1570.66	1742.12	1926.31	2419.2	2901.74	2633.93
ENSG00000143799	21649.3	21832.9	9053.72	7566.2	8037.95	8215.97	9260.34	10277	8407.37	6096.6
ENSG00000143801	482.218	761.17	158.686	120.333	251.276	194.38	921.584	1083.83	264.178	267.165
ENSG00000143811	2231.59	3051.93	1231.36	1444.67	1222.34	1331.46	1261.85	1553.22	1190.38	978.557
ENSG00000143815	2939.88	3475.1	3770.33	2615.77	3179.7	2820.79	1128.85	806.741	1616.64	2321.72
ENSG00000143816	50.4534	57.9939	44.2845	17.7541	27.5173	20.9894	80.7996	106.339	194.713	115.248
ENSG00000143819	1006.16	1169.85	2075.22	1374.95	422.173	323.054	497.679	396.724	454.68	470.42
ENSG00000143839	0	0	0	0	0.72414	0.912581	0	0	10.525	11.5248
ENSG00000143842	2264.58	2576.2	1294.09	1675.79	1134.73	1031.22	604.241	650.301	627.29	532.234
ENSG00000143845	483.188	568.159	565.858	633.229	608.277	469.067	570.281	740.28	206.29	215.827
ENSG00000143847	2616.78	599.874	3354.55	4036.09	404.07	417.05	3753.08	5286.25	4876.24	3224.84
ENSG00000143850	295.928	323.497	161.146	284.065	4624.36	3830.1	3042.28	1495.9	3161.71	2270.38
ENSG00000143851	10.6728	9.9677	0	0	1.44828	2.73774	0	0	5.2625	172.871
ENSG00000143858	494.831	531.007	98.41	331.409	312.828	314.841	9.36807	2.04497	17.8925	104.771
ENSG00000143862	1018.77	844.536	971.799	999.16	493.139	442.602	827.903	754.594	810.425	700.915
ENSG00000143867	4.85128	4.53077	13.5314	21.6994	71.6898	49.2794	132.324	302.656	666.233	2232.66
ENSG00000143869	1.94051	1.81231	0	0.986338	2.89656	8.21323	60.8925	8.17989	430.473	442.132
ENSG00000143870	16322.6	17026.6	17835.6	18376.5	16807.3	15918.2	9464.1	7803.61	7024.39	6462.25
ENSG00000143878	569.541	484.793	1660.67	1550.52	2454.11	1579.68	1571.49	1759.7	2744.92	3089.68
ENSG00000143882	32.9887	24.4662	12.3013	4.93169	4.34484	5.47549	0	2.04497	10.525	15.7156
ENSG00000143889	2043.36	2824.48	2607.87	2797.25	2220.21	2046.01	2010.62	1987.71	1754.52	1655.37
ENSG00000143891	552.076	698.645	735.615	805.838	582.932	448.077	1257.66	1173.81	664.128	399.176
ENSG00000143919	263.91	257.348	210.351	227.844	193.345	182.516	128.811	135.991	76.8325	125.725
ENSG00000143921	2.91077	0.906155	0	0	5.06898	1.82516	2.34202	1.02249	0	2.09541
ENSG00000143924	6760.75	7576.36	8115.14	8144.19	7623.02	8953.33	4176.99	3161.53	3218.55	5580.08
ENSG00000143933	7856.17	10165.2	6950.21	7006.94	9564.44	10096.8	7697.04	8248.39	10260.8	10404.8
ENSG00000143942	187.26	313.53	51.6653	36.4945	41.276	66.6184	59.7215	34.7645	47.3625	72.2917
ENSG00000143947	28456.7	28200.4	29643.6	32530.4	29124.2	27636.6	13409.2	17561.2	13874.1	10903.5
ENSG00000143951	187.26	202.979	239.874	205.158	197.69	208.069	359.5	330.263	919.886	957.603
ENSG00000143952	1027.5	1029.39	1596.7	1800.07	1855.97	1884.48	2052.78	1958.06	1737.68	1957.11
ENSG00000143954	0	0	0	0	0	0	0	0	0	3.14312
ENSG00000143970	3741.31	2771.93	2706.28	2039.75	1889.28	2200.23	2651.16	2287.3	3216.44	2812.04
ENSG00000143971	1276.86	1277.68	1228.9	1229.96	1090.55	1161.72	569.11	665.638	683.073	813.019
ENSG00000143977	2344.14	2643.25	1356.83	985.351	1018.86	968.249	796.286	810.831	753.59	709.297
ENSG00000143994	14.5539	9.06155	9.841	6.90436	8.68968	7.30065	3.51303	4.08994	3.1575	9.42935
ENSG00000143995	18.4349	13.5923	129.163	307.737	11228.5	9725.38	2995.44	3278.09	2411.28	3639.73
ENSG00000144015	0.970257	2.71846	0	0	0	0	0	0	0	0
ENSG00000144021	2441.17	2512.77	1973.12	2206.44	2172.42	2233.09	3217.93	3284.22	2768.08	2477.82
ENSG00000144026	481.247	486.605	868.469	948.857	1088.38	1231.98	679.185	794.471	1151.44	1548.51
ENSG00000144028	14694.5	9192.94	12437.8	12229.6	9985.16	10941.8	9924.3	7453.92	10227.1	9334.01
ENSG00000144029	1576.67	1663.7	1685.27	1722.15	1262.9	1294.95	1659.32	2069.51	1612.43	1513.93
ENSG00000144031	3.88103	7.24924	22.1423	11.8361	7.2414	2.73774	15.2231	12.2698	9.47251	32.4789
ENSG00000144034	531.701	640.651	505.582	552.349	546.001	531.122	302.12	294.476	367.323	360.411
ENSG00000144035	0	0	0	0	0	0	0	0	4.21	1.04771
ENSG00000144036	2443.11	2236.39	2799.77	2815.99	2474.39	2212.1	3950.98	4980.53	7625.37	5660.75
ENSG00000144040	706.347	1034.83	514.192	429.057	559.036	482.755	453.181	437.624	531.513	498.708
ENSG00000144043	510.149	677.653	570.673	526.508	461.02	453.063	1087.87	922.282	2003.96	1415.05
ENSG00000144045	24.2564	7.24924	11.0711	21.6994	17.3794	24.6397	2.34202	1.02249	7.3675	7.33394
ENSG00000144048	443.407	516.508	552.326	564.185	562.657	535.685	400.485	452.961	508.358	564.713
ENSG00000144057	570.511	710.425	494.51	430.043	304.863	405.186	299.778	150.305	1490.34	3659.64
ENSG00000144061	125.163	153.14	407.172	387.631	499.656	480.018	276.358	217.789	302.068	313.264
ENSG00000144063	10.6728	11.78	11.0711	11.8361	7.2414	5.47549	0	0	12.63	20.9541
ENSG00000144115	84.4124	100.583	332.134	363.959	711.829	689.911	512.902	621.671	89.4626	402.319
ENSG00000144118	512.296	588.094	760.218	1058.34	850.14	817.673	1392.33	1338.43	2133.42	1740.24
ENSG00000144119	9.70257	10.8739	1.23013	0	0.72414	0.912581	0	0	0	0
ENSG00000144120	587.976	911.592	386.259	343.246	404.07	374.158	318.514	388.545	295.753	242.02
ENSG00000144130	0.970257	0	1.23013	0.986338	0.72414	1.82516	0	0	1.0525	68.1009
ENSG00000144134	70.8288	77.9293	164.837	198.254	259.242	293.851	206.098	232.104	198.923	258.783
ENSG00000144136	4990.03	4390.32	3008.89	2859.39	2727.11	2679.34	935.636	1090.99	1793.46	2323.81
ENSG00000144152	4.85128	4.53077	19.682	15.7814	562.657	657.059	18.7361	8.17989	134.72	208.493
ENSG00000144161	274.583	307.186	340.745	348.177	403.346	451.728	542.177	661.548	428.368	478.801
ENSG00000144182	217.311	239.049	208.953	272.764	141.365	147.669	99.1346	107.361	136.493	151.172
ENSG00000144191	0	0	1.23013	0.986338	3.6207	4.56291	0	0	0	1.04771
ENSG00000144199	560.809	524.664	526.494	550.376	565.553	468.154	693.237	1075.65	462.048	298.596
ENSG00000144214	5.82154	5.43693	8.61088	2.95901	10.8621	12.7761	11.7101	15.3373	33.68	15.7156
ENSG00000144218	95.0852	78.8355	255.866	135.128	114.414	115.898	611.267	562.367	2416.54	2737.65
